shard_number,txn_hash,from_address,to_address,age,txn_value,txn_fee
0,0xb88...33e57,one1w...2xt26,one1v...lnznp,08/18/2020 06:28:07 MDT,2106.899,0.000021
0,0x07e...edfff,one1j...u04u8,one1x...n5949,08/18/2020 06:28:07 MDT,0,0.01000001
0,0x3c7...26580,one1w...2xt26,one10...qewsp,08/18/2020 06:27:57 MDT,342892.829,0.000021
0,0xac1...94de0,one1w...2xt26,one1r...57uxv,08/18/2020 06:23:50 MDT,58940,0.000021
0,0xc69...3aed7,one1q...8wd2t,one1e...jatzm,08/18/2020 06:23:30 MDT,216901.213,0.00021
0,0x85f...91f4b,one1j...u04u8,one1x...n5949,08/18/2020 06:23:05 MDT,0,0.01000001
0,0x4ae...88e15,one1w...2xt26,one10...c7rqx,08/18/2020 06:21:45 MDT,175478.999,0.000021
0,0x857...293c2,one1w...2xt26,one1s...t2w6s,08/18/2020 06:21:35 MDT,55328.2531,0.000021
0,0x65b...c0a21,one1l...935n9,one1q...8wd2t,08/18/2020 06:18:09 MDT,328540,0.00021
0,0x150...f2bf8,one1j...u04u8,one1x...n5949,08/18/2020 06:18:04 MDT,0,0.01000001
0,0x14e...03f5c,one1w...2xt26,one1l...935n9,08/18/2020 06:17:29 MDT,328540,0.000021
0,0x294...664a0,one1t...xkce3,one1q...8wd2t,08/18/2020 06:16:29 MDT,54613,0.00021
0,0xab5...d643f,one1q...8wd2t,one18...jp9gh,08/18/2020 06:16:19 MDT,800000,0.00021
0,0x178...285ce,one1d...v7kzj,one1q...8wd2t,08/18/2020 06:16:19 MDT,287416,0.00021
0,0xeba...fc5b8,one1w...2xt26,one1d...v7kzj,08/18/2020 06:15:18 MDT,287416,0.000021
0,0xdef...189c0,one1w...2xt26,one1t...xkce3,08/18/2020 06:15:13 MDT,54613,0.000021
0,0xe5c...e072c,one13...gecgr,one1w...2xt26,08/18/2020 06:14:58 MDT,5000000,0.000021
0,0xbc2...98dc4,one1j...u04u8,one1x...n5949,08/18/2020 06:13:03 MDT,0,0.01000001
0,0xde5...5ee9c,one1t...xkce3,one1q...8wd2t,08/18/2020 06:09:47 MDT,89890,0.00021
0,0xe1d...35e9d,one1w...2xt26,one1t...xkce3,08/18/2020 06:09:02 MDT,89890,0.000021
0,0xdc4...b77f7,one1j...u04u8,one1x...n5949,08/18/2020 06:08:07 MDT,0,0.01000001
0,0xca8...c4861,one1j...u04u8,one1x...n5949,08/18/2020 06:03:06 MDT,0,0.01000001
0,0x7fd...a2517,one1w...2xt26,one10...qewsp,08/18/2020 06:02:56 MDT,242561.589,0.000021
0,0x5d8...67380,one1t...2r54m,one10...p6gwz,08/18/2020 06:00:19 MDT,12,0.000021
0,0x576...f52c8,one1y...ycv20,one15...uvrps,08/18/2020 05:58:59 MDT,1.7361,0.0021
0,0x597...f14af,one1j...u04u8,one1x...n5949,08/18/2020 05:58:04 MDT,0,0.01000001
0,0x2dd...5c0d7,one1q...8wd2t,one1l...zm2jd,08/18/2020 05:54:29 MDT,74873.8712,0.00021
0,0x232...96641,one1j...u04u8,one1x...n5949,08/18/2020 05:53:04 MDT,0,0.01000001
0,0x29c...7e21f,one1l...20e67,one1w...2xt26,08/18/2020 05:50:19 MDT,39336,0.000021
0,0xbd6...85b07,one1j...u04u8,one1x...n5949,08/18/2020 05:48:04 MDT,0,0.01000001
0,0x075...52723,one1a...8tzgh,one1y...3s735,08/18/2020 05:44:59 MDT,0,0.0067219
0,0x510...b8b22,one1a...8tzgh,one1y...3s735,08/18/2020 05:44:39 MDT,0,0.0067219
0,0x290...ecf9e,one1a...8tzgh,one1y...3s735,08/18/2020 05:44:09 MDT,0,0.0067219
0,0x4bf...ae87a,one1a...8tzgh,one1j...aj4pr,08/18/2020 05:43:29 MDT,0,0.0067219
0,0xe6c...4bea0,one1a...8tzgh,one1j...aj4pr,08/18/2020 05:43:14 MDT,0,0.0067219
0,0x521...8d494,one1q...8wd2t,one18...zp09d,08/18/2020 05:42:59 MDT,444096,0.00021
0,0x82b...a20a6,one1a...8tzgh,one1m...yacqs,08/18/2020 05:42:39 MDT,0,0.0067219
0,0x87c...463f1,one1h...8t0y8,one1q...75u46,08/18/2020 05:38:54 MDT,20812.7417,0.000021
0,0x3b7...9d2f7,one1w...2xt26,one1h...8t0y8,08/18/2020 05:38:44 MDT,20812.7418,0.000021
0,0xfee...6a098,one1g...8ggp9,one1w...2xt26,08/18/2020 05:38:29 MDT,1000,0.000021
0,0xe3d...e577a,one1j...u04u8,one1x...n5949,08/18/2020 05:38:04 MDT,0,0.01000001
0,0xf0e...2977a,one1l...nh7qp,one1w...2xt26,08/18/2020 05:37:09 MDT,3734.999,0.000021
0,0x729...eb91b,one1j...u04u8,one1x...n5949,08/18/2020 05:33:04 MDT,0,0.01000001
0,0xa28...52f88,one1t...2r54m,one10...p6gwz,08/18/2020 05:30:14 MDT,12,0.000021
0,0x941...fabfa,one1j...u04u8,one1x...n5949,08/18/2020 05:28:04 MDT,0,0.01000001
0,0xa3c...3f2db,one1j...u04u8,one1x...n5949,08/18/2020 05:23:04 MDT,0,0.01000001
0,0x028...fa11b,one19...a2teu,one1w...2xt26,08/18/2020 05:22:14 MDT,23715,0.000021
0,0x103...62434,one1j...u04u8,one1x...n5949,08/18/2020 05:18:04 MDT,0,0.01000001
0,0x74b...f4620,one1j...u04u8,one1x...n5949,08/18/2020 05:13:04 MDT,0,0.01000001
0,0x07f...cd203,one1j...u04u8,one1x...n5949,08/18/2020 05:08:04 MDT,0,0.01000001
0,0x2b1...46882,one1j...u04u8,one1x...n5949,08/18/2020 05:03:03 MDT,0,0.01000001
0,0xcbb...8d875,one1w...2xt26,one1m...9v9gv,08/18/2020 05:00:38 MDT,500004.999,0.000021
0,0xd74...923d2,one1t...2r54m,one10...p6gwz,08/18/2020 05:00:13 MDT,11,0.000021
0,0x31e...a0a83,one1j...u04u8,one1x...n5949,08/18/2020 04:58:03 MDT,0,0.01000001
0,0x562...e66bd,one1j...u04u8,one1x...n5949,08/18/2020 04:53:03 MDT,0,0.01000001
0,0x6c0...c12fa,one13...cg549,one1y...3s735,08/18/2020 04:50:18 MDT,0,0.0067219
0,0x691...b7839,one1j...u04u8,one1x...n5949,08/18/2020 04:48:03 MDT,0,0.01000001
0,0x9cf...7a851,one1w...2xt26,one1u...kxt62,08/18/2020 04:44:28 MDT,10187.8671,0.000021
0,0x972...be4b1,one1j...u04u8,one1x...n5949,08/18/2020 04:43:03 MDT,0,0.01000001
0,0x285...d60ce,one1d...v7kzj,one1q...8wd2t,08/18/2020 04:41:08 MDT,234268,0.00021
0,0x85b...b85da,one1m...lq94g,one1m...lq94g,08/18/2020 04:40:53 MDT,1,0.00006
0,0x705...a6d58,one1y...6dzm4,one1q...75u46,08/18/2020 04:40:28 MDT,215893.999,0.000021
0,0x7a7...5d089,one1w...2xt26,one1y...6dzm4,08/18/2020 04:40:18 MDT,215893.999,0.000021
0,0xda2...995cd,one1w...2xt26,one1d...v7kzj,08/18/2020 04:40:13 MDT,234268,0.000021
0,0x686...efa24,one1j...u04u8,one1x...n5949,08/18/2020 04:38:08 MDT,0,0.01000001
0,0xc49...63627,one1j...u04u8,one1x...n5949,08/18/2020 04:33:03 MDT,0,0.01000001
0,0xbd2...14f2c,one1a...0ec22,one15...9wpse,08/18/2020 04:32:53 MDT,100000,0.000126
0,0xce9...06b02,one1g...u90fp,one1w...2xt26,08/18/2020 04:31:43 MDT,647125.96,0.000021
0,0x5cf...f0e9f,one14...am9dy,one1j...aj4pr,08/18/2020 04:31:13 MDT,0,0.0067219
0,0x445...46e88,one13...5l7c9,one10...77zxr,08/18/2020 04:30:47 MDT,0,0.0021
0,0xd43...c5798,one13...5l7c9,one10...77zxr,08/18/2020 04:30:37 MDT,0,0.0021
0,0x2a1...ef7c7,one14...am9dy,one1y...3s735,08/18/2020 04:30:37 MDT,0,0.0067219
0,0x234...2f076,one13...5l7c9,one10...77zxr,08/18/2020 04:30:27 MDT,0,0.0021
0,0x623...e8ebc,one1t...2r54m,one10...p6gwz,08/18/2020 04:30:22 MDT,12,0.000021
0,0xef7...a7a83,one13...5l7c9,one10...77zxr,08/18/2020 04:30:17 MDT,0,0.0021
0,0xb1f...12fee,one14...am9dy,one1y...3s735,08/18/2020 04:30:12 MDT,0,0.0067219
0,0x6d3...085f8,one13...5l7c9,one10...77zxr,08/18/2020 04:30:07 MDT,0,0.0021
0,0xd41...c8719,one13...5l7c9,one10...77zxr,08/18/2020 04:29:57 MDT,0,0.0021
0,0x58c...1fcbc,one14...am9dy,one1y...3s735,08/18/2020 04:29:52 MDT,0,0.0067219
0,0xe1e...7de68,one13...5l7c9,one10...77zxr,08/18/2020 04:29:47 MDT,0,0.0021
0,0x9b6...daa62,one13...5l7c9,one10...77zxr,08/18/2020 04:29:37 MDT,0,0.0021
0,0xcd8...87fdd,one13...5l7c9,one10...77zxr,08/18/2020 04:29:27 MDT,0,0.0021
0,0xd62...2ffc2,one13...5l7c9,one10...77zxr,08/18/2020 04:29:22 MDT,0,0.0021
0,0x746...87d42,one13...5l7c9,one10...77zxr,08/18/2020 04:29:17 MDT,0,0.0021
0,0x5e1...7505a,one14...am9dy,one1j...aj4pr,08/18/2020 04:29:17 MDT,0,0.0067219
0,0x67c...1c6a5,one13...5l7c9,one10...77zxr,08/18/2020 04:29:12 MDT,0,0.0021
0,0x0c7...79e29,one13...5l7c9,one10...77zxr,08/18/2020 04:29:02 MDT,0,0.0021
0,0x164...f0def,one13...5l7c9,one10...77zxr,08/18/2020 04:28:52 MDT,0,0.0021
0,0xade...284fc,one13...5l7c9,one10...77zxr,08/18/2020 04:28:42 MDT,0,0.0021
0,0x26d...ef949,one13...5l7c9,one10...77zxr,08/18/2020 04:28:32 MDT,0,0.0021
0,0xb7d...ad1a2,one13...5l7c9,one10...77zxr,08/18/2020 04:28:27 MDT,0,0.0021
0,0x2c6...bf557,one13...5l7c9,one10...77zxr,08/18/2020 04:28:22 MDT,0,0.0021
0,0x454...d9614,one13...5l7c9,one10...77zxr,08/18/2020 04:28:12 MDT,0,0.0021
0,0x697...964d6,one1j...u04u8,one1x...n5949,08/18/2020 04:28:07 MDT,0,0.01000001
0,0x4e3...11dba,one13...5l7c9,one10...77zxr,08/18/2020 04:28:07 MDT,0,0.0021
0,0x7b2...b1f24,one13...5l7c9,one10...77zxr,08/18/2020 04:28:02 MDT,0,0.0021
0,0x169...ce31b,one13...5l7c9,one10...77zxr,08/18/2020 04:27:52 MDT,0,0.0021
0,0x347...b8808,one13...5l7c9,one10...77zxr,08/18/2020 04:27:47 MDT,0,0.0021
0,0x68d...a74fb,one13...5l7c9,one10...77zxr,08/18/2020 04:27:42 MDT,0,0.0021
0,0x798...54084,one13...5l7c9,one10...77zxr,08/18/2020 04:27:37 MDT,0,0.0021
0,0x3af...b0a52,one13...5l7c9,one10...77zxr,08/18/2020 04:27:32 MDT,0,0.0021
0,0x404...1da60,one13...5l7c9,one10...77zxr,08/18/2020 04:27:22 MDT,0,0.0021
0,0xa65...212d2,one13...5l7c9,one10...77zxr,08/18/2020 04:27:17 MDT,0,0.0021
0,0x2df...89cc4,one13...5l7c9,one10...77zxr,08/18/2020 04:27:07 MDT,0,0.0021
0,0xbdd...58ada,one13...5l7c9,one10...77zxr,08/18/2020 04:26:57 MDT,0,0.0021
0,0x300...c92a0,one13...5l7c9,one10...77zxr,08/18/2020 04:26:47 MDT,0,0.0021
0,0xa5a...c7360,one1v...2yjhr,one1h...ggdvh,08/18/2020 04:26:41 MDT,1053670.859,0.000021
0,0x750...4ac7c,one13...5l7c9,one10...77zxr,08/18/2020 04:26:36 MDT,0,0.0021
0,0xf9e...e0e61,one13...5l7c9,one10...77zxr,08/18/2020 04:26:26 MDT,0,0.0021
0,0x27f...bff14,one13...5l7c9,one10...77zxr,08/18/2020 04:26:16 MDT,0,0.0021
0,0xbd8...e708d,one1p...sd2f8,one1q...8wd2t,08/18/2020 04:26:06 MDT,115846,0.00021
0,0xaf2...a16a2,one13...5l7c9,one10...77zxr,08/18/2020 04:26:06 MDT,0,0.0021
0,0xeab...3e291,one13...5l7c9,one10...77zxr,08/18/2020 04:25:56 MDT,0,0.0021
0,0x660...f576e,one13...5l7c9,one10...77zxr,08/18/2020 04:25:46 MDT,0,0.0021
0,0xc3f...7f806,one13...5l7c9,one10...77zxr,08/18/2020 04:25:36 MDT,0,0.0021
0,0xcc8...66e58,one13...5l7c9,one10...77zxr,08/18/2020 04:25:26 MDT,0,0.0021
0,0x060...fa660,one1p...ashr4,one1p...sd2f8,08/18/2020 04:25:26 MDT,115846,0.000021
0,0xe07...44154,one13...5l7c9,one10...77zxr,08/18/2020 04:25:16 MDT,0,0.0021
0,0x5b1...0c7c7,one13...5l7c9,one10...77zxr,08/18/2020 04:25:05 MDT,0,0.0021
0,0x1c1...a9014,one13...5l7c9,one10...77zxr,08/18/2020 04:24:55 MDT,0,0.0021
0,0x524...ee44a,one1j...u04u8,one1x...n5949,08/18/2020 04:23:05 MDT,0,0.01000001
0,0x7e1...ca7aa,one1j...u04u8,one1x...n5949,08/18/2020 04:18:05 MDT,0,0.01000001
0,0x0dc...2e4a7,one1j...u04u8,one1x...n5949,08/18/2020 04:13:04 MDT,0,0.01000001
0,0xc33...a511a,one1j...u04u8,one1x...n5949,08/18/2020 04:08:04 MDT,0,0.01000001
0,0x106...8faf9,one1q...8wd2t,one1r...57uxv,08/18/2020 04:05:18 MDT,177956,0.00021
0,0x099...cccef,one1z...5rjxa,one1v...2yjhr,08/18/2020 04:04:08 MDT,1499999.999,0.000021
0,0x356...8d094,one1j...u04u8,one1x...n5949,08/18/2020 04:03:03 MDT,0,0.01000001
0,0x545...2e962,one1w...2xt26,one1z...5rjxa,08/18/2020 04:02:03 MDT,1499999.999,0.000021
0,0xa5d...dd973,one1t...2r54m,one10...p6gwz,08/18/2020 04:00:22 MDT,11,0.000021
0,0x584...10179,one12...6276t,one1w...2xt26,08/18/2020 03:59:17 MDT,310519,0.000021
0,0x6c7...9f66b,one1j...u04u8,one1x...n5949,08/18/2020 03:58:07 MDT,0,0.01000001
0,0x0e1...9c2fa,one1r...99my2,one1n...qqy6x,08/18/2020 03:58:07 MDT,259.5,0.000021
0,0x939...6a277,one1j...u04u8,one1x...n5949,08/18/2020 03:53:07 MDT,0,0.01000001
0,0xc19...c0496,one1p...sd2f8,one1q...8wd2t,08/18/2020 03:52:06 MDT,172789,0.00021
0,0x3b3...41457,one1w...2xt26,one1z...axz9e,08/18/2020 03:51:51 MDT,5175.999,0.000021
0,0xd4f...00f42,one1p...ashr4,one1p...sd2f8,08/18/2020 03:51:26 MDT,172789,0.000021
0,0x9a9...112b9,one1j...u04u8,one1x...n5949,08/18/2020 03:48:06 MDT,0,0.01000001
0,0xf37...67335,one1q...8wd2t,one1c...xfw2j,08/18/2020 03:45:16 MDT,175217,0.00021
0,0xe6e...15132,one1j...u04u8,one1x...n5949,08/18/2020 03:43:05 MDT,0,0.01000001
0,0xf88...02bd9,one1j...u04u8,one1x...n5949,08/18/2020 03:38:05 MDT,0,0.01000001
0,0x928...a7683,one1j...u04u8,one1x...n5949,08/18/2020 03:33:05 MDT,0,0.01000001
0,0x828...94656,one1t...2r54m,one10...p6gwz,08/18/2020 03:30:15 MDT,12,0.000021
0,0x8f8...a282d,one1j...u04u8,one1x...n5949,08/18/2020 03:28:05 MDT,0,0.01000001
0,0x4fc...0b0ba,one1j...u04u8,one1x...n5949,08/18/2020 03:23:05 MDT,0,0.01000001
0,0x40a...9342b,one1q...8wd2t,one12...wy6vj,08/18/2020 03:20:25 MDT,114084,0.00021
0,0x34a...4eb2d,one1q...8wd2t,one1r...57uxv,08/18/2020 03:20:25 MDT,217900,0.00021
0,0xdb7...bb7f5,one1q...8wd2t,one18...muqzy,08/18/2020 03:19:45 MDT,150337,0.00021
0,0x235...85a34,one1q...8wd2t,one12...c3d85,08/18/2020 03:19:45 MDT,233609,0.00021
0,0x145...42ed4,one1q...8wd2t,one18...zp09d,08/18/2020 03:19:25 MDT,194288,0.00021
0,0x581...e256a,one1j...u04u8,one1x...n5949,08/18/2020 03:18:05 MDT,0,0.01000001
0,0xca8...82bdc,one1q...8wd2t,one10...p4uld,08/18/2020 03:14:35 MDT,269572,0.00021
0,0x47e...9bbd4,one1q...8wd2t,one12...6276t,08/18/2020 03:13:25 MDT,310519,0.00021
0,0x5d8...92a25,one1j...u04u8,one1x...n5949,08/18/2020 03:13:05 MDT,0,0.01000001
0,0x73c...cf036,one12...k9lh9,one10...7k5tl,08/18/2020 03:12:05 MDT,855.9999,0.000021
0,0xc3d...a68c2,one1q...8wd2t,one1c...xfw2j,08/18/2020 03:11:25 MDT,270158,0.00021
0,0xe74...bc280,one12...j0kfd,one1w...2xt26,08/18/2020 03:09:35 MDT,400000,0.000021
0,0xa44...d2fdd,one13...5l7c9,one10...77zxr,08/18/2020 03:08:20 MDT,0,0.0021
0,0x192...c3ee6,one13...5l7c9,one10...77zxr,08/18/2020 03:08:10 MDT,0,0.0021
0,0x074...16f31,one1j...u04u8,one1x...n5949,08/18/2020 03:08:05 MDT,0,0.01000001
0,0x28d...b92ba,one13...5l7c9,one10...77zxr,08/18/2020 03:08:00 MDT,0,0.0021
0,0x9a5...0f5a9,one13...5l7c9,one10...77zxr,08/18/2020 03:07:50 MDT,0,0.0021
0,0xe8d...5a656,one1q...8wd2t,one12...wy6vj,08/18/2020 03:07:45 MDT,194204,0.00021
0,0x574...9bbb6,one1q...8wd2t,one18...muqzy,08/18/2020 03:07:45 MDT,354147,0.00021
0,0x93a...b351b,one13...5l7c9,one10...77zxr,08/18/2020 03:07:40 MDT,0,0.0021
0,0x950...dddba,one13...5l7c9,one10...77zxr,08/18/2020 03:07:35 MDT,0,0.0021
0,0x071...71384,one13...5l7c9,one10...77zxr,08/18/2020 03:07:30 MDT,0,0.0021
0,0x1c0...9e543,one13...5l7c9,one10...77zxr,08/18/2020 03:07:25 MDT,0,0.0021
0,0xfe8...9902d,one13...5l7c9,one10...77zxr,08/18/2020 03:07:20 MDT,0,0.0021
0,0xf20...55abf,one13...5l7c9,one10...77zxr,08/18/2020 03:07:10 MDT,0,0.0021
0,0xac1...cfa73,one13...5l7c9,one10...77zxr,08/18/2020 03:07:00 MDT,0,0.0021
0,0xa82...a2833,one13...5l7c9,one10...77zxr,08/18/2020 03:06:50 MDT,0,0.0021
0,0x4c9...325ae,one13...5l7c9,one10...77zxr,08/18/2020 03:06:40 MDT,0,0.0021
0,0x521...02929,one13...5l7c9,one10...77zxr,08/18/2020 03:06:30 MDT,0,0.0021
0,0x7f2...5df79,one13...5l7c9,one10...77zxr,08/18/2020 03:06:20 MDT,0,0.0021
0,0x669...2a8b6,one13...5l7c9,one10...77zxr,08/18/2020 03:06:10 MDT,0,0.0021
0,0x761...9dd94,one13...5l7c9,one10...77zxr,08/18/2020 03:06:00 MDT,0,0.0021
0,0x221...389c5,one13...5l7c9,one10...77zxr,08/18/2020 03:05:50 MDT,0,0.0021
0,0xe3c...e1a43,one13...5l7c9,one10...77zxr,08/18/2020 03:05:45 MDT,0,0.0021
0,0x096...02544,one13...5l7c9,one10...77zxr,08/18/2020 03:05:35 MDT,0,0.0021
0,0xc20...c19cf,one13...5l7c9,one10...77zxr,08/18/2020 03:05:25 MDT,0,0.0021
0,0xb6d...96768,one13...5l7c9,one10...77zxr,08/18/2020 03:05:15 MDT,0,0.0021
0,0x5bd...5df40,one13...5l7c9,one10...77zxr,08/18/2020 03:05:05 MDT,0,0.0021
0,0xf95...dc8c8,one13...5l7c9,one10...77zxr,08/18/2020 03:05:00 MDT,0,0.0021
0,0x7f3...1971d,one13...5l7c9,one10...77zxr,08/18/2020 03:04:55 MDT,0,0.0021
0,0x3c5...45e44,one13...5l7c9,one10...77zxr,08/18/2020 03:04:45 MDT,0,0.0021
0,0x06f...47944,one13...5l7c9,one10...77zxr,08/18/2020 03:04:35 MDT,0,0.0021
0,0x00f...98e40,one13...5l7c9,one10...77zxr,08/18/2020 03:04:30 MDT,0,0.0021
0,0x203...eb6d9,one13...5l7c9,one10...77zxr,08/18/2020 03:04:20 MDT,0,0.0021
0,0x213...10796,one13...5l7c9,one10...77zxr,08/18/2020 03:04:10 MDT,0,0.0021
0,0x3c3...fc066,one13...5l7c9,one10...77zxr,08/18/2020 03:04:00 MDT,0,0.0021
0,0x43f...07638,one13...5l7c9,one10...77zxr,08/18/2020 03:03:50 MDT,0,0.0021
0,0xb51...95f78,one1w...2xt26,one1y...zss72,08/18/2020 03:03:45 MDT,1000,0.000021
0,0x480...88bea,one13...5l7c9,one10...77zxr,08/18/2020 03:03:45 MDT,0,0.0021
0,0x9cb...76e71,one13...5l7c9,one10...77zxr,08/18/2020 03:03:35 MDT,0,0.0021
0,0xadc...cf97a,one13...5l7c9,one10...77zxr,08/18/2020 03:03:25 MDT,0,0.0021
0,0xab1...d8257,one13...5l7c9,one10...77zxr,08/18/2020 03:03:15 MDT,0,0.0021
0,0xce7...4afae,one13...5l7c9,one10...77zxr,08/18/2020 03:03:05 MDT,0,0.0021
0,0xb92...db9f8,one1j...u04u8,one1x...n5949,08/18/2020 03:03:05 MDT,0,0.01000001
0,0x6b3...59650,one13...5l7c9,one10...77zxr,08/18/2020 03:02:55 MDT,0,0.0021
0,0x22e...a314c,one13...5l7c9,one10...77zxr,08/18/2020 03:02:45 MDT,0,0.0021
0,0x930...1b0fb,one13...5l7c9,one10...77zxr,08/18/2020 03:02:35 MDT,0,0.0021
0,0x7dd...fcd79,one13...5l7c9,one10...77zxr,08/18/2020 03:02:25 MDT,0,0.0021
0,0x463...5067e,one13...5l7c9,one10...77zxr,08/18/2020 03:02:15 MDT,0,0.0021
0,0x85f...4ab83,one13...5l7c9,one10...77zxr,08/18/2020 03:02:10 MDT,0,0.0021
0,0x748...0d73d,one13...5l7c9,one10...77zxr,08/18/2020 03:02:05 MDT,0,0.0021
0,0x268...602e3,one13...5l7c9,one10...77zxr,08/18/2020 03:02:00 MDT,0,0.0021
0,0xcce...1b721,one13...5l7c9,one10...77zxr,08/18/2020 03:01:55 MDT,0,0.0021
0,0x8bc...e6506,one13...5l7c9,one10...77zxr,08/18/2020 03:01:44 MDT,0,0.0021
0,0x133...94310,one1q...8wd2t,one18...zp09d,08/18/2020 03:01:44 MDT,319653,0.00021
0,0xec8...1e25d,one13...5l7c9,one10...77zxr,08/18/2020 03:01:34 MDT,0,0.0021
0,0xa02...495fa,one13...5l7c9,one10...77zxr,08/18/2020 03:01:24 MDT,0,0.0021
0,0x2f4...c897a,one13...5l7c9,one10...77zxr,08/18/2020 03:01:19 MDT,0,0.0021
0,0x891...6ec1a,one13...5l7c9,one10...77zxr,08/18/2020 03:01:09 MDT,0,0.0021
0,0xf76...e4b78,one13...5l7c9,one10...77zxr,08/18/2020 03:01:04 MDT,0,0.0021
0,0xadf...802b7,one13...5l7c9,one10...77zxr,08/18/2020 03:00:59 MDT,0,0.0021
0,0x584...16a43,one13...5l7c9,one10...77zxr,08/18/2020 03:00:49 MDT,0,0.0021
0,0x7e7...70b8c,one13...5l7c9,one10...77zxr,08/18/2020 03:00:39 MDT,0,0.0021
0,0x23b...4c864,one13...5l7c9,one10...77zxr,08/18/2020 03:00:29 MDT,0,0.0021
0,0xd45...4a7dc,one13...5l7c9,one10...77zxr,08/18/2020 03:00:19 MDT,0,0.0021
0,0xa3a...cfb2e,one1t...2r54m,one10...p6gwz,08/18/2020 03:00:14 MDT,12,0.000021
0,0x889...78e12,one13...5l7c9,one10...77zxr,08/18/2020 03:00:09 MDT,0,0.0021
0,0xaad...363ba,one13...5l7c9,one10...77zxr,08/18/2020 02:59:59 MDT,0,0.0021
0,0xec7...e7a5a,one13...5l7c9,one10...77zxr,08/18/2020 02:59:49 MDT,0,0.0021
0,0xa0e...acdf9,one13...5l7c9,one10...77zxr,08/18/2020 02:59:39 MDT,0,0.0021
0,0xc5d...0d978,one13...5l7c9,one10...77zxr,08/18/2020 02:59:34 MDT,0,0.0021
0,0xfa9...ec228,one13...5l7c9,one10...77zxr,08/18/2020 02:59:24 MDT,0,0.0021
0,0xe93...75a50,one13...5l7c9,one10...77zxr,08/18/2020 02:59:14 MDT,0,0.0021
0,0x270...d135f,one13...5l7c9,one10...77zxr,08/18/2020 02:59:04 MDT,0,0.0021
0,0x0a1...59478,one13...5l7c9,one10...77zxr,08/18/2020 02:58:54 MDT,0,0.0021
0,0x036...28f27,one13...5l7c9,one10...77zxr,08/18/2020 02:58:44 MDT,0,0.0021
0,0x9e9...c2af0,one13...5l7c9,one10...77zxr,08/18/2020 02:58:34 MDT,0,0.0021
0,0x851...0564f,one13...5l7c9,one10...77zxr,08/18/2020 02:58:24 MDT,0,0.0021
0,0xb3a...36ecd,one13...5l7c9,one10...77zxr,08/18/2020 02:58:19 MDT,0,0.0021
0,0xf75...2b1d9,one13...5l7c9,one10...77zxr,08/18/2020 02:58:14 MDT,0,0.0021
0,0xd0b...0e7e1,one13...5l7c9,one10...77zxr,08/18/2020 02:58:04 MDT,0,0.0021
0,0x5b8...96082,one13...5l7c9,one10...77zxr,08/18/2020 02:57:54 MDT,0,0.0021
0,0xa32...0db4e,one13...5l7c9,one10...77zxr,08/18/2020 02:57:44 MDT,0,0.0021
0,0x256...be196,one1q...8wd2t,one1r...57uxv,08/18/2020 02:57:44 MDT,56328,0.00021
0,0xc20...87205,one18...0sj6q,one13...w57te,08/18/2020 02:57:39 MDT,19040,0
0,0x5a2...a2c36,one13...5l7c9,one10...77zxr,08/18/2020 02:57:39 MDT,0,0.0021
0,0x8da...eadd1,one13...5l7c9,one10...77zxr,08/18/2020 02:57:29 MDT,0,0.0021
0,0x960...36c0d,one13...5l7c9,one10...77zxr,08/18/2020 02:57:19 MDT,0,0.0021
0,0x6b5...78bbe,one13...5l7c9,one10...77zxr,08/18/2020 02:57:09 MDT,0,0.0021
0,0xc46...69e0d,one13...5l7c9,one10...77zxr,08/18/2020 02:56:59 MDT,0,0.0021
0,0x07b...3ccb8,one13...5l7c9,one10...77zxr,08/18/2020 02:56:49 MDT,0,0.0021
0,0x0f0...23eea,one13...5l7c9,one10...77zxr,08/18/2020 02:56:39 MDT,0,0.0021
0,0x9e9...e8930,one13...5l7c9,one10...77zxr,08/18/2020 02:56:29 MDT,0,0.0021
0,0x50e...c6d81,one13...5l7c9,one10...77zxr,08/18/2020 02:56:19 MDT,0,0.0021
0,0xf31...8c933,one1f...mm83m,one13...cg549,08/18/2020 02:56:09 MDT,159,0.000021
0,0x79e...ae43c,one13...5l7c9,one10...77zxr,08/18/2020 02:56:09 MDT,0,0.0021
0,0xe6d...b0e4f,one13...5l7c9,one10...77zxr,08/18/2020 02:55:59 MDT,0,0.0021
0,0xd72...944bd,one13...5l7c9,one10...77zxr,08/18/2020 02:55:49 MDT,0,0.0021
0,0x960...74a39,one13...5l7c9,one10...77zxr,08/18/2020 02:55:39 MDT,0,0.0021
0,0x2fd...73155,one13...5l7c9,one10...77zxr,08/18/2020 02:55:29 MDT,0,0.0021
0,0x35b...17f81,one13...5l7c9,one10...77zxr,08/18/2020 02:55:19 MDT,0,0.0021
0,0xe88...68244,one1q...8wd2t,one12...wy6vj,08/18/2020 02:55:14 MDT,122425,0.00021
0,0xe8f...f6e13,one13...5l7c9,one10...77zxr,08/18/2020 02:55:09 MDT,0,0.0021
0,0xbe3...a39a8,one13...5l7c9,one10...77zxr,08/18/2020 02:54:59 MDT,0,0.0021
0,0x51c...a1488,one13...5l7c9,one10...77zxr,08/18/2020 02:54:49 MDT,0,0.0021
0,0xaf4...1006a,one13...5l7c9,one10...77zxr,08/18/2020 02:54:39 MDT,0,0.0021
